,Date,Govt,ESG,Shariah,Net,Adjusted
124,2021-07-01,32721.282484452233,262356.84094436833,32513.563509928605,327591.68693874916,False
125,2021-07-02,32974.32672130608,263795.7275837187,32973.558111348815,329743.6124163736,True
126,2021-07-06,33360.81565833188,262731.8151353459,32989.99557800452,329082.6263716823,False
127,2021-07-07,33065.47325076685,264522.58040969097,33065.202538552614,330653.2561990105,True
128,2021-07-08,33195.01914704789,261871.61540300224,33048.71116571543,328115.34571576555,False
129,2021-07-09,33062.99060788832,264510.6331063894,33063.75016432474,330637.3738786024,True
130,2021-07-12,33020.11905792928,265247.5075485966,33030.735935503646,331298.36254202947,False
131,2021-07-13,33023.632535675955,264194.19450972666,33024.12548969939,330241.952535102,True
132,2021-07-14,33095.68141921137,165478.4070960568,132134.8562711717,330708.9447864399,True
133,2021-07-15,33066.21464786989,264281.0501246543,33066.2146478699,330413.47942039405,True
134,2021-07-16,33003.86337774124,262614.0928236923,33000.31287477997,328618.26907621353,False
135,2021-07-19,32550.533380877318,260400.1613520982,32550.533380877318,325501.22811385285,True
136,2021-07-20,32966.17038845024,263743.97866926575,32967.11665235761,329677.26571007364,True
137,2021-07-21,32548.598896863205,265496.79431151215,32819.35567134605,330864.74887972145,False
138,2021-07-22,33195.25917801255,265568.86567740416,33195.49506951755,331959.61992493423,True
139,2021-07-23,33472.534698279494,267790.28268964763,33473.00739776469,334735.82478569186,True
140,2021-07-26,33481.23700151014,267852.05766801734,33481.319128930765,334814.61379845825,True
141,2021-07-27,33377.5142970638,267018.9958473718,33377.48101482306,333773.9911592587,True
142,2021-07-28,33379.74481793369,267046.2677292886,33461.17580172081,333887.18834894313,False
143,2021-07-29,33194.61158573266,268628.0368804629,33544.870588618556,335367.5190548141,False
144,2021-07-30,33350.7480466251,267973.5117144598,33511.39267385946,334835.6524349444,False
145,2021-08-02,33607.25794666268,267618.9772495414,33511.39267385946,334737.62787006353,False
146,2021-08-03,33662.57603571699,269301.3591717956,33662.33376102742,336626.26896854,True
147,2021-08-04,33731.7992434853,268401.9618585005,33645.527803083816,335779.28890506964,False
148,2021-08-05,33732.414764966816,269862.77574217605,33732.50284038985,337327.6933475327,True
149,2021-08-06,33169.048199925455,269971.6682170039,33698.753462860695,336839.4698797901,False
150,2021-08-09,33050.09031965776,269672.2139112273,33597.505330273234,336319.8095611583,False
151,2021-08-10,32897.46511478599,269508.8751989855,33580.63064150865,335986.9709552802,False
152,2021-08-11,32877.264720023544,270461.68435372936,33665.004085331544,337003.9531590844,False
153,2021-08-12,32823.39700065705,271087.81608398963,33681.87877409612,337593.0918587428,False
154,2021-08-13,33341.87379955965,271577.83222071506,33631.254707802385,338550.9607280771,False
155,2021-08-16,33964.121273461686,271723.8194437048,33965.021839076355,339652.9625562428,True
156,2021-08-17,33950.436179939374,269633.21851473144,33948.05629370219,337531.71098837303,False
157,2021-08-18,33504.60703678626,268034.264785154,33504.60703678626,335043.47885872656,True
158,2021-08-19,33622.12784714979,268977.02277719823,33621.70885306371,336220.8594774117,True
159,2021-08-20,33644.475555921585,271375.19684045995,33672.14141634331,338691.8138127248,False
160,2021-08-23,34083.8060710393,272679.69947462546,34083.93102681608,340847.43657248083,True
161,2021-08-24,34115.22798893162,272927.7646566222,34115.97058207779,341158.96322763164,True
162,2021-08-25,33831.8485495809,273904.63873970415,34013.87790203167,341750.3651913167,False
163,2021-08-26,34016.62831599702,272134.851583762,34016.85644797026,340168.33634772926,True
164,2021-08-27,34301.98434454167,274416.95516602916,34301.449157365816,343020.38866793667,True
165,2021-08-30,34391.49173042666,275555.0525410636,34301.449157365816,344247.9934288561,False
166,2021-08-31,34157.39549041976,274986.0038535464,34301.449157365816,343444.848501332,False
167,2021-09-01,34171.165857478976,275175.68674938544,34318.58274835351,343665.4353552179,False
168,2021-09-02,34320.344833953975,276015.711002387,34369.98352131659,344706.0393576576,False
169,2021-09-03,34445.271190851476,275570.92703725887,34445.87539266532,344462.07362077566,True
170,2021-09-07,34236.788599797925,273895.68039809045,34236.994202503076,342369.46320039144,True
171,2021-09-08,34469.80288278845,273922.7264808789,34305.53673343902,342698.0660971064,False
172,2021-09-09,34212.16817831684,273695.3407550088,34212.16817831684,342119.6771116425,True
173,2021-09-10,33910.53805545164,272040.6910239825,34178.02429789936,340129.2533773335,False
174,2021-09-13,34040.623303034925,272324.41167225037,34040.623303034925,340405.6582783202,True
175,2021-09-14,34453.30601019161,271374.2218199396,34074.61294187969,339902.1407720109,False
176,2021-09-15,34198.03107803697,273584.2211014999,34197.72272553742,341979.97490507434,True
177,2021-09-16,34099.34094942507,272795.89007235604,34099.48625904452,340994.7172808256,True
178,2021-09-17,33935.543995101325,270271.2589870014,34014.2801464532,338221.0831285559,False
179,2021-09-20,33383.00713952169,267060.133083748,33383.00713952169,333826.1473627914,True
180,2021-09-21,33354.270608412306,267005.5195596,33449.9740545458,333809.76422255806,False
181,2021-09-22,33553.21582378491,269599.66195663024,33550.42442708197,336703.30220749706,False
182,2021-09-23,33918.402046468706,271369.7263400114,33919.78745549413,339207.9158419742,True
183,2021-09-24,33586.89973474465,270691.3020241614,33936.81546124488,338215.0172201509,False
184,2021-09-27,33667.4788967018,269343.91954161203,33667.98994270152,336679.3883810154,True
185,2021-09-28,33143.0418407171,263158.3420178925,33600.145126696065,329901.5289853057,False
186,2021-09-29,33200.545903873324,263375.3798257423,33634.06753469879,330209.9932643144,False
187,2021-09-30,33195.94557882082,260309.72078986376,33600.145126696065,327105.8114953806,False
188,2021-10-01,33432.86231902444,263131.21229191124,33651.02873870015,330215.10334963584,False
189,2021-10-04,33347.75630555324,259794.25599622048,33617.10633069743,326759.11863247113,False
190,2021-10-05,33025.733551878424,262425.8394163994,33583.18392269471,329034.75689097255,False
191,2021-10-06,33212.04671650456,263429.63927770476,33566.22271869335,330207.9087129027,False
192,2021-10-07,32864.72217504101,265627.14708218403,33583.18392269471,332075.0531799198,False
