,Date,CNY,INR,USD,Net,Adjusted
336,2022-05-04,31191.461690768876,155962.65409421106,124534.03876679047,311688.1545517704,True
337,2022-05-05,31544.148069180923,155962.65409421106,123768.62751766805,311275.42968106,False
338,2022-05-06,31516.784470855848,156906.45230355576,124648.03618687254,313071.27296128415,False
339,2022-05-09,31422.411618663507,251144.43747192645,31422.411618663507,313989.2607092535,True
340,2022-05-10,31504.264499869863,253403.60782399777,31589.812720062313,316497.68504392996,False
341,2022-05-11,31483.043382520067,253403.60782399777,31548.983183135773,316435.63438965357,False
342,2022-05-12,31786.20220180288,253027.07943198585,31610.227488525583,316423.5091223143,False
343,2022-05-13,31698.286144210866,255662.77817606903,31618.393395910887,318979.4577161908,False
344,2022-05-16,31888.01421256956,159443.8518607597,127315.44067447426,318647.3067478035,True
345,2022-05-17,31633.98741732594,159443.8518607597,127841.19807563354,318919.0373537192,False
346,2022-05-18,31715.973840510414,253489.29476039062,31715.973840510414,316921.2424414114,True
347,2022-05-19,31714.04969684502,253719.03185251897,31714.878981564885,317147.96053092886,True
348,2022-05-20,31846.80905597317,252215.5116637633,31551.86238438388,315614.1831041203,False
349,2022-05-23,31469.508492258148,251755.33760388772,31469.508492258148,314694.354588404,True
350,2022-05-24,31401.686275680007,250250.07400087494,31352.23584431733,313003.9961208723,False
351,2022-05-25,31304.543325933922,250435.88121700575,31304.543325933922,313044.9678688736,True
352,2022-05-26,31233.996148146693,251942.2624574088,31312.62400309601,314488.88260865153,False
353,2022-05-27,31636.39990632689,253100.24581049418,31636.85019610501,316373.4959129261,True
354,2022-05-31,31661.293306469568,250096.08859019156,31592.021476259953,313349.4033729211,False
355,2022-06-01,31910.227307896355,250471.6082427294,31624.624181601812,314006.45973222755,False
356,2022-06-02,31667.516656505235,251222.64754780507,31616.47350526635,314506.63770957664,False
357,2022-06-03,31782.64863216513,250096.08859019156,31526.816065576244,313405.5532879329,False
358,2022-06-06,31875.99888270017,250096.08859019156,31661.302225111405,313633.3896980031,False
359,2022-06-07,31838.658782486153,249720.56893765376,31714.281621291917,313273.50934143184,False
360,2022-06-08,31907.115632878522,250471.6082427294,31653.151548775943,314031.87542438385,False
361,2022-06-09,31463.93656689732,157319.68283448654,125620.43788223497,314404.05728361884,True
362,2022-06-10,31508.468420156474,251831.61364707164,31508.468420156467,314848.55048738455,True
363,2022-06-13,31602.852301118284,158014.26150559136,126174.66431078166,315791.7781174913,True
364,2022-06-14,31683.37931150235,253230.90513972045,31683.379311502344,316597.66376272513,True
365,2022-06-15,31604.477014772907,252836.40103692914,31604.550129616153,316045.4281813182,True
366,2022-06-16,31144.65531609848,251711.01646258077,31568.078665176286,314423.75044385553,False
367,2022-06-17,31440.261598392248,251521.62756679245,31440.261598392248,314402.15076357697,True
368,2022-06-21,31362.1864502014,251146.22215251366,31420.102415525875,313928.51101824094,False
369,2022-06-22,31290.117082640612,251146.22215251366,31500.73914699136,313937.0783821456,False
370,2022-06-23,31359.183559886365,251521.62756679245,31524.930166431004,314405.74129310984,False
371,2022-06-24,31430.99090693386,157156.75637134133,125490.0007315301,314077.74800980533,True
372,2022-06-27,31394.345308765216,62788.884841056075,219526.00786573632,313709.23801555764,True
373,2022-06-28,31566.509796219485,62788.884841056075,220059.04226183202,314414.4368991076,False
374,2022-06-29,31655.080218573694,31655.080218573694,253162.15540911182,316472.3158462592,True
375,2022-06-30,31528.592408738274,31607.90424209296,252617.85837585593,315754.35502668715,False
376,2022-07-01,31608.19825153491,126195.87894811819,158040.9912576745,315845.06845732755,True
377,2022-07-05,32017.054534796156,126195.87894811819,158000.96061145928,316213.8940943736,False
378,2022-07-06,32197.43230682317,126572.58306438122,158861.61950508645,317631.6348762908,False
379,2022-07-07,32206.451195424524,126384.2310062497,158201.1138425354,316791.7960442096,False
380,2022-07-08,32170.375641019124,126195.87894811819,158561.38965847233,316927.64424760966,False
381,2022-07-11,32474.011557264606,126007.52688998668,158781.558212656,317263.09665990726,False
382,2022-07-12,32489.043038266856,126572.58306438122,159081.78805927013,318143.4141619182,False
383,2022-07-13,32455.973780061904,126572.58306438122,159081.78805927013,318110.34490371327,False
384,2022-07-14,31894.521574589056,31894.52157458906,254917.78698371086,318706.830132889,True
385,2022-07-15,31753.473386310056,32084.36991729495,255141.3710595016,318979.2143631066,False
386,2022-07-18,31825.85169808164,127068.25761111404,159132.7041381812,318026.8134473769,True
387,2022-07-19,31621.326805917382,126692.31602054862,159751.50918437834,318065.1520108443,False
388,2022-07-20,31784.325952685158,222251.71354785803,63568.87449259379,317604.91399313696,True
389,2022-07-21,31733.865218542865,222581.4638646946,63680.31504392066,317995.64412715816,False
390,2022-07-22,31842.254183452158,254662.57434619017,31842.659488183934,318347.4880178262,True
391,2022-07-25,31767.66818564589,253910.24768637872,31882.57257352886,317560.48844555346,False
392,2022-07-26,31770.845174277147,254166.12051075016,31770.845174277147,317707.81085930445,True
393,2022-07-27,31551.511043957482,254542.6629115068,31818.66882481545,317912.8427802797,False
394,2022-07-28,31521.871296616984,254542.6629115068,31822.654129026967,317887.1883371508,False
395,2022-07-29,31725.723195231876,253812.54284435132,31726.529124155084,317264.79516373825,True
396,2022-08-01,31590.911340294628,253436.52426235972,31575.013715493795,316602.44931814814,False
397,2022-08-02,31827.581041184458,254564.5800083346,31483.307020777745,317875.4680702968,False
398,2022-08-03,31706.07771058074,158530.38855290363,126585.74867508654,316822.2149385709,True
399,2022-08-04,31461.97871778498,158765.2483877968,127423.21164342045,317650.43874900223,False
400,2022-08-05,31738.822697419197,158530.38855290363,127471.52681467049,317740.73806499335,False
401,2022-08-08,31685.23999168354,158765.2483877968,127890.25829883743,318340.7466783178,False
402,2022-08-09,31664.40227278634,158530.38855290363,128196.25438342096,318391.04520911095,False
