,Date,Govt,ESG,Shariah,Net,Adjusted
229,2021-11-30,31151.844392704214,119735.58166519666,153737.84231342154,304625.2683713224,False
230,2021-12-01,30327.607452857133,212058.8295251677,60655.21490571425,303041.6518837391,True
231,2021-12-02,30365.432353842058,215742.5991466591,60685.94196493701,306793.9734654382,False
232,2021-12-03,30727.755089592345,213848.0890556064,60685.94196493701,305261.7861101357,False
233,2021-12-06,30305.708825971124,216016.25060425562,60685.94196493701,307007.90139516373,False
234,2021-12-07,30060.842361700325,221173.52807434357,60655.21490571425,311889.58534175815,False
235,2021-12-08,31188.909404097925,249475.0381456177,31193.036294741996,311856.98384445766,True
236,2021-12-09,30963.23978629034,154816.19893145165,123621.37503864558,309400.81375638756,True
237,2021-12-10,31060.082304862757,62121.023934299126,217189.38167566227,310370.48791482416,True
238,2021-12-13,31029.41761424736,31029.41761424736,248158.32542275343,310217.1606512482,True
239,2021-12-14,30983.794191149882,30983.218018427575,247870.92108540607,309837.9332949835,True
240,2021-12-15,30992.13249613333,30992.900077785103,247942.70599479091,309927.73856870935,True
241,2021-12-16,30969.29072343936,30699.591875156224,248194.29676698247,309863.17936557805,False
242,2021-12-17,31320.22341301032,30400.358254292416,248194.29676698247,309914.87843428523,False
243,2021-12-20,31085.576111699564,30035.94503284441,248320.09215307824,309441.6132976222,False
244,2021-12-21,30967.214198649,30554.41912840051,248194.29676698247,309715.93009403197,False
245,2021-12-22,31019.103372572292,31018.771428109787,248152.82698057822,310190.7017812603,True
246,2021-12-23,30749.948157084753,31227.05094849038,248278.6013480291,310255.60045360425,False
247,2021-12-27,31080.573977511056,31081.21540626421,248648.79602523637,310810.58540901163,True
248,2021-12-28,31013.549748048124,31013.690375912818,248109.52300730243,310136.7631312634,True
249,2021-12-29,30674.74099093815,31089.4685875258,247857.6351666859,309621.84474514984,False
250,2021-12-30,31005.33608308658,31005.519806010736,248044.15844808577,310055.0143371831,True
251,2021-12-31,31066.130859720077,30958.899345819387,247918.24770775682,309943.2779132963,False
252,2022-01-03,30250.642304187924,30988.03713343898,247540.51548676987,308779.19492439675,False
253,2022-01-04,30124.860007704807,30926.847779437834,247540.51548676987,308592.2232739125,False
254,2022-01-05,122627.6511005658,30713.844019261083,153574.6899614613,306916.18508128816,True
255,2022-01-06,122945.11703190648,30710.888207114105,153183.11757502207,306839.12281404267,False
