,Date,CNY,INR,USD,Net,Adjusted
482,2022-12-01,33417.368592439605,33417.84991474899,267346.79396792414,334182.01247511274,True
483,2022-12-02,33359.93398586423,33229.048502801255,266853.594864552,333442.5773532175,False
484,2022-12-05,33596.054035118555,33134.64779682739,267708.47331039706,334439.17514234304,False
485,2022-12-06,33582.67436880282,33580.84743962291,268661.39495042246,335824.9167588482,True
486,2022-12-07,33429.996932763555,33725.59247169025,270203.16363939317,337358.753043847,False
487,2022-12-08,33675.48696996022,33676.2466563297,269410.9180392004,336762.65166549035,True
488,2022-12-09,33688.34388967768,33676.2466563297,269509.18341964023,336873.7739656476,False
489,2022-12-12,33735.412997962674,33735.14446006891,269883.3039837013,337353.86144173285,True
490,2022-12-13,33782.457763361315,33783.49989437601,270267.99915500794,337833.95681274525,True
491,2022-12-14,33714.23006447397,33589.89817578359,269483.09693093726,336787.2251711948,False
492,2022-12-15,33745.20385588802,33744.936759801334,269961.3340650502,337451.4746807396,True
493,2022-12-16,33790.386799076856,33842.044491484216,271106.485766938,338738.91705749906,False
494,2022-12-19,33796.84150524669,33842.044491484216,270681.1437062368,338320.02970296773,False
495,2022-12-20,33554.79002387794,33890.59835732565,270190.3644054277,337635.7527866313,False
496,2022-12-21,33779.21910909556,33779.62764838856,270237.02118710836,337795.8679445925,True
497,2022-12-22,33866.78044895209,33876.69554392991,271021.8334461222,338765.30943900417,False
498,2022-12-23,33869.26558011849,33869.36927771648,270954.95422173175,338693.5890795667,True
499,2022-12-27,33827.054818682234,33772.32237434194,271053.043380977,338652.42057400115,False
500,2022-12-28,33917.97030485262,33772.32237434194,270660.68674399605,338350.9794231906,False
501,2022-12-29,33716.6574426182,33869.36927771648,270889.56144890154,338475.5881692362,False
502,2022-12-30,33823.6658767512,33824.064548286886,270593.55317334435,338241.28359838243,True
503,2023-01-03,33785.17925912215,33784.54790028275,270281.15294701507,337850.88010641997,True
504,2023-01-04,33807.12577706215,33807.39934405654,270459.1947524522,338073.7198735709,True
505,2023-01-05,34063.31406832238,33709.548694724974,270067.1775599133,337840.0403229607,False
506,2023-01-06,33687.138855839,33660.623370059184,270001.84136115684,337349.603587055,False
507,2023-01-09,33401.764556713686,33464.92207139605,268760.4535847837,335627.1402128935,False
508,2023-01-10,33479.59391102059,33122.44479873557,268466.44069037953,335068.4794001357,False
509,2023-01-11,33333.711290956264,33333.30569169545,266669.69032765,333336.7073103017,True
510,2023-01-12,33030.060853767594,33284.141524008584,266637.02623035363,332951.2286081298,False
511,2023-01-13,33111.92605013626,33112.171552395455,264897.3724191635,331121.47002169525,True
512,2023-01-17,33173.48442537624,33063.04370142751,266628.0875003045,332864.61562710826,False
513,2023-01-18,33163.764681917295,33259.55510529929,266236.22748193296,332659.54726914957,False
514,2023-01-19,33066.567247327854,33161.2994033634,265942.33246815426,332170.1991188455,False
515,2023-01-20,33164.54233413467,33164.828306869866,265318.5530158434,331647.9236568479,True
516,2023-01-23,33206.80672491437,33164.828306869866,264469.4291386386,330841.06417042285,False
517,2023-01-24,33243.242488852644,33243.316307526075,265948.1031684348,332434.66196481354,True
518,2023-01-25,33151.914899597556,33243.316307526075,266307.0955766877,332702.3267838113,False
519,2023-01-26,33244.053017498576,33244.118395150996,265952.96323308884,332441.1346457384,True
520,2023-01-27,33273.43209027524,33244.118395150996,265789.801905952,332307.35239137826,False
521,2023-01-30,33261.739793362955,33261.69576740086,266093.647709037,332617.0832698008,True
522,2023-01-31,33203.203293922146,33114.52012241236,266322.1663612224,332639.8897775569,False
523,2023-02-01,33296.44728729287,33296.94071688201,266379.18099913676,332972.5690033116,True
524,2023-02-02,33470.791459020445,33247.611915819965,266183.7211622779,332902.12453711836,False
525,2023-02-03,33855.66444189075,33198.28311475792,267291.3269044781,334345.27446112677,False
526,2023-02-06,34085.93032907812,33395.5983190061,267877.7064150546,335359.2350631388,False
527,2023-02-07,34023.42958827012,33494.2559211302,269571.6916678313,337089.37717723165,False
528,2023-02-08,34016.85056292191,33494.2559211302,269539.11502835486,337050.22151240695,False
529,2023-02-09,33954.34982211391,33494.2559211302,269278.501912543,336727.10765578714,False
530,2023-02-10,34089.21984175222,33444.927120068154,268855.00559934886,336389.15256116923,False
531,2023-02-13,33997.11348687727,33592.9135232543,268789.85232039593,336379.8793305275,False
532,2023-02-14,33957.639334788015,33642.24232431634,269083.0420756842,336682.92373478855,False
533,2023-02-15,34184.61570930127,33691.571125378396,269962.611341549,337838.7981762287,False
534,2023-02-16,34164.878633256645,33790.22872750249,269539.11502835486,337494.222389114,False
535,2023-02-17,34164.878633256645,33839.55752856453,269408.808470449,337413.2446322702,False
536,2023-02-21,34270.14303882801,33790.22872750249,269408.808470449,337469.1802367795,False
537,2023-02-22,34405.01305846633,33888.88632962658,269930.03470207256,338223.9340901655,False
538,2023-02-23,34408.30257114042,33987.54393175067,269864.88142311963,338260.72792601073,False
539,2023-02-24,34608.96284426084,34086.201533874766,269148.19535463717,337843.3597327728,False
540,2023-02-27,34431.32915985916,34283.51673812296,270125.4945389314,338840.34043691354,False
541,2023-02-28,33797.72326234689,33797.72326234689,270378.9482214933,337974.394746187,True
542,2023-03-01,33672.03324544677,33749.02337291987,270346.2344951507,337767.29111351736,False
543,2023-03-02,33693.26449494571,33692.67376323746,269546.11595956556,336932.0542177487,True
544,2023-03-03,33529.65824061435,33888.8465362403,269349.8921430456,336768.39691990026,False
545,2023-03-06,33475.1228225039,33888.8465362403,267224.1341307462,334588.1034894904,False
546,2023-03-07,33882.534475446686,33986.93292274171,267681.9897026261,335551.45710081444,False
547,2023-03-08,33895.3663385315,34134.06250249384,268401.47702986584,336430.9058708912,False
548,2023-03-09,33783.087536539395,34085.01930924313,268041.733366246,335909.8402120285,False
549,2023-03-10,33591.98467318709,33592.09257205015,268735.494397266,335919.57164250326,True
550,2023-03-13,33516.08935894827,33516.27316830145,268133.5016251451,335165.8641523948,True
551,2023-03-14,33632.83096800067,33631.9831375173,269064.9869613044,336329.8010668224,True
552,2023-03-15,33642.64359218654,33642.64359218654,269139.979696335,336425.26688070805,True
553,2023-03-16,33568.70371615976,33838.52506870582,270513.4765550526,337920.7053399182,False
554,2023-03-17,33730.66890455669,33731.64627266716,269853.17018133716,337315.48535856104,True
555,2023-03-20,33590.81558637176,33682.75982879372,269559.2124796146,336832.78789478005,False
556,2023-03-21,33584.31078087479,33633.8733849203,269559.2124796146,336777.3966454097,False
